model,cv_score,model_info
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.2, RandomForestRegressor__min_samples_leaf=8, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)",-2930231095626.378,"{'generation': 5, 'mutation_count': 5, 'crossover_count': 2, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=8, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)', 'RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.2, RandomForestRegressor__min_samples_leaf=7, RandomForestRegressor__min_samples_split=11, RandomForestRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -2930231095626.378}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.25, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=10, RandomForestRegressor__n_estimators=100)",-2931414490658.4316,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=10, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2931414490658.4316}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.4, RandomForestRegressor__min_samples_leaf=11, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)",-2931576910343.417,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.4, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2931576910343.417}"
"RandomForestRegressor(CombineDFs(input_matrix, input_matrix), RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=1, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)",-2932010329368.826,"{'generation': 5, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(CombineDFs(input_matrix, input_matrix), RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2932010329368.826}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.25, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)",-2932619260957.474,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2932619260957.474}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=1.0, RandomForestRegressor__min_samples_leaf=8, RandomForestRegressor__min_samples_split=18, RandomForestRegressor__n_estimators=100)",-2940420720259.3887,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.2, RandomForestRegressor__min_samples_leaf=7, RandomForestRegressor__min_samples_split=11, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2940420720259.3887}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=2, RandomForestRegressor__n_estimators=100)",-2944064388457.505,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=20, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2944064388457.505}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=6, RandomForestRegressor__n_estimators=100)",-2949410531146.507,"{'generation': 5, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=20, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2949410531146.507}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=20, RandomForestRegressor__n_estimators=100)",-2952021158195.189,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=15, RandomForestRegressor__min_samples_split=20, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2952021158195.189}"
"RandomForestRegressor(CombineDFs(input_matrix, input_matrix), RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)",-2952992357753.6543,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -2952992357753.6543}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8, RandomForestRegressor__min_samples_leaf=4, RandomForestRegressor__min_samples_split=16, RandomForestRegressor__n_estimators=100)",-2954698055189.5625,"{'generation': 4, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(input_matrix)',), 'operator_count': 1, 'internal_cv_score': -2954698055189.5625}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=11, RandomForestRegressor__n_estimators=100)",-2956769778537.782,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=20, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2956769778537.782}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.4, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)",-2957773766339.609,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.4, RandomForestRegressor__min_samples_leaf=4, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2957773766339.609}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=7, XGBRegressor__min_child_weight=8, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.3, XGBRegressor__verbosity=0)",-2958870941734.22,"{'generation': 2, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=5, XGBRegressor__min_child_weight=8, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.3, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -2958870941734.22}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.5, XGBRegressor__max_depth=8, XGBRegressor__min_child_weight=20, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.9500000000000001, XGBRegressor__verbosity=0)",-2959094878681.084,"{'generation': 2, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=8, XGBRegressor__min_child_weight=20, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.9500000000000001, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -2959094878681.084}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=17, RandomForestRegressor__n_estimators=100)",-2960402853535.341,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=2, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2960402853535.341}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.1, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)",-2963330314522.3135,"{'generation': 5, 'mutation_count': 4, 'crossover_count': 1, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.1, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)', 'RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -2963330314522.3135}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.1, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)",-2965212109579.0977,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.1, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2965212109579.0977}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.1, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=4, RandomForestRegressor__n_estimators=100)",-2967711713454.079,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.1, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2967711713454.079}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=6, XGBRegressor__min_child_weight=15, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.8, XGBRegressor__verbosity=0)",-2967891990160.1367,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=5, XGBRegressor__min_child_weight=15, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.8, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -2967891990160.1367}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=7, XGBRegressor__min_child_weight=8, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.4, XGBRegressor__verbosity=0)",-2968692013655.5063,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=7, XGBRegressor__min_child_weight=8, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.3, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -2968692013655.5063}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.8, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=11, RandomForestRegressor__n_estimators=100)",-2969855355095.093,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(input_matrix)',), 'operator_count': 1, 'internal_cv_score': -2969855355095.093}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.8, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=3, RandomForestRegressor__n_estimators=100)",-2978491241350.2026,"{'generation': 5, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.8, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=11, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2978491241350.2026}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.4, RandomForestRegressor__min_samples_leaf=13, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)",-2978752862274.5767,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.4, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2978752862274.5767}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=6, XGBRegressor__min_child_weight=15, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.9000000000000001, XGBRegressor__verbosity=0)",-2984772239015.117,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=6, XGBRegressor__min_child_weight=15, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.8, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -2984772239015.117}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=10, RandomForestRegressor__n_estimators=100)",-2987434780336.453,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=10, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2987434780336.453}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)",-2991114920414.6187,"{'generation': 4, 'mutation_count': 4, 'crossover_count': 1, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)', 'RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -2991114920414.6187}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=6, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)",-2991894066194.693,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2991894066194.693}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=2, RandomForestRegressor__min_samples_split=18, RandomForestRegressor__n_estimators=100)",-2993569264369.4717,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 1, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.7500000000000001, RandomForestRegressor__min_samples_leaf=2, RandomForestRegressor__min_samples_split=18, RandomForestRegressor__n_estimators=100)', 'RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -2993569264369.4717}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=6, XGBRegressor__min_child_weight=15, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.5, XGBRegressor__verbosity=0)",-2999455288300.5713,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=6, XGBRegressor__min_child_weight=15, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.8, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -2999455288300.5713}"
RidgeCV(input_matrix),-3002061137198.503,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3002061137198.503}"
"RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=98))",-3002061282320.5537,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=84))',), 'operator_count': 2, 'internal_cv_score': -3002061282320.5537}"
"RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=84))",-3003486728777.6147,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(SelectPercentile(input_matrix, SelectPercentile__percentile=84), KNeighborsRegressor__n_neighbors=74, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)',), 'operator_count': 2, 'internal_cv_score': -3003486728777.6147}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=17, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)",-3004603168851.7593,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=17, KNeighborsRegressor__p=2, KNeighborsRegressor__weights=distance)',), 'operator_count': 1, 'internal_cv_score': -3004603168851.7593}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.25, RandomForestRegressor__min_samples_leaf=12, RandomForestRegressor__min_samples_split=18, RandomForestRegressor__n_estimators=100)",-3007171380434.198,"{'generation': 4, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(input_matrix)',), 'operator_count': 1, 'internal_cv_score': -3007171380434.198}"
"RidgeCV(CombineDFs(input_matrix, input_matrix))",-3008938271430.577,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(CombineDFs(input_matrix, input_matrix), RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=9, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3008938271430.577}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=1.0, RandomForestRegressor__min_samples_leaf=10, RandomForestRegressor__min_samples_split=9, RandomForestRegressor__n_estimators=100)",-3011784997078.1436,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=54, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)',), 'operator_count': 1, 'internal_cv_score': -3011784997078.1436}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=10, RandomForestRegressor__min_samples_split=9, RandomForestRegressor__n_estimators=100)",-3013020656587.8794,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=1.0, RandomForestRegressor__min_samples_leaf=10, RandomForestRegressor__min_samples_split=9, RandomForestRegressor__n_estimators=100)', 'RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.45, RandomForestRegressor__min_samples_leaf=7, RandomForestRegressor__min_samples_split=8, RandomForestRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -3013020656587.8794}"
"RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=60))",-3013848742773.0645,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=32))',), 'operator_count': 2, 'internal_cv_score': -3013848742773.0645}"
"KNeighborsRegressor(input_matrix, KNeighborsRegressor__n_neighbors=18, KNeighborsRegressor__p=1, KNeighborsRegressor__weights=distance)",-3014057726408.054,"{'generation': 4, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(input_matrix)',), 'operator_count': 1, 'internal_cv_score': -3014057726408.054}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=5, XGBRegressor__min_child_weight=15, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.8, XGBRegressor__verbosity=0)",-3016161450200.948,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=5, XGBRegressor__min_child_weight=8, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.8, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -3016161450200.948}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=7, RandomForestRegressor__min_samples_split=18, RandomForestRegressor__n_estimators=100)",-3017255442472.5254,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=2, RandomForestRegressor__min_samples_split=18, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3017255442472.5254}"
"RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=53))",-3017755581973.5303,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=37))',), 'operator_count': 2, 'internal_cv_score': -3017755581973.5303}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.8500000000000001, RandomForestRegressor__min_samples_leaf=5, RandomForestRegressor__min_samples_split=12, RandomForestRegressor__n_estimators=100)",-3019715983480.478,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3019715983480.478}"
"RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=37))",-3022289530814.887,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RidgeCV(SelectPercentile(input_matrix, SelectPercentile__percentile=32))',), 'operator_count': 2, 'internal_cv_score': -3022289530814.887}"
"RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=True, RandomForestRegressor__max_features=0.2, RandomForestRegressor__min_samples_leaf=7, RandomForestRegressor__min_samples_split=11, RandomForestRegressor__n_estimators=100)",-3024243213193.6064,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('RandomForestRegressor(input_matrix, RandomForestRegressor__bootstrap=False, RandomForestRegressor__max_features=0.2, RandomForestRegressor__min_samples_leaf=7, RandomForestRegressor__min_samples_split=11, RandomForestRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3024243213193.6064}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=5, XGBRegressor__min_child_weight=8, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.6000000000000001, XGBRegressor__verbosity=0)",-3024539614365.1978,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('XGBRegressor(SelectPercentile(input_matrix, SelectPercentile__percentile=34), XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=5, XGBRegressor__min_child_weight=8, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.6000000000000001, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -3024539614365.1978}"
