model,cv_score,model_info
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6500000000000001, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-2997449573132.641,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(ZeroCount(input_matrix), ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.6500000000000001, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -2997449573132.641}"
"ExtraTreesRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=17, ExtraTreesRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.1, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=4, ExtraTreesRegressor__n_estimators=100)",-2999466609188.4834,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.1, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=4, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -2999466609188.4834}"
"ExtraTreesRegressor(AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.001, AdaBoostRegressor__loss=exponential, AdaBoostRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=7, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3000113939950.9883,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=7, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3000113939950.9883}"
"ExtraTreesRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.1, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=4, ExtraTreesRegressor__n_estimators=100)",-3000185211391.066,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('AdaBoostRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3000185211391.066}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.8, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3002937259750.421,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3002937259750.421}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=10, ExtraTreesRegressor__n_estimators=100)",-3003037790405.2124,"{'generation': 5, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3003037790405.2124}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3003875158429.1357,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.55, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)', 'ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -3003875158429.1357}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3004908887730.272,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': -3004908887730.272}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=11, ExtraTreesRegressor__n_estimators=100)",-3006690322419.8516,"{'generation': 5, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3006690322419.8516}"
"ExtraTreesRegressor(MaxAbsScaler(RidgeCV(input_matrix)), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3007263578448.5107,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(RidgeCV(input_matrix)), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 3, 'internal_cv_score': -3007263578448.5107}"
"ExtraTreesRegressor(StandardScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=1, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3009956959988.227,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=1, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3009956959988.227}"
"ExtraTreesRegressor(RidgeCV(StandardScaler(input_matrix)), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.7000000000000001, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=19, ExtraTreesRegressor__n_estimators=100)",-3011446183296.1055,"{'generation': 4, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(RidgeCV(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.7000000000000001, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=19, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 3, 'internal_cv_score': -3011446183296.1055}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100)",-3012079499452.8813,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3012079499452.8813}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.45, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=19, ExtraTreesRegressor__n_estimators=100)",-3014894417758.1196,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(RidgeCV(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.45, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=19, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3014894417758.1196}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=1, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3016066006166.3057,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3016066006166.3057}"
"ExtraTreesRegressor(StandardScaler(StandardScaler(input_matrix)), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=1, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3021150985575.956,"{'generation': 5, 'mutation_count': 4, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(StandardScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=1, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 3, 'internal_cv_score': -3021150985575.956}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3025762346234.659,"{'generation': 1, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3025762346234.659}"
"ExtraTreesRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.1, ExtraTreesRegressor__min_samples_leaf=16, ExtraTreesRegressor__min_samples_split=4, ExtraTreesRegressor__n_estimators=100)",-3027154730344.5474,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.9000000000000001, ExtraTreesRegressor__min_samples_leaf=3, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.1, ExtraTreesRegressor__min_samples_leaf=11, ExtraTreesRegressor__min_samples_split=4, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3027154730344.5474}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.3, ExtraTreesRegressor__min_samples_leaf=17, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100)",-3027792919641.2056,"{'generation': 4, 'mutation_count': 4, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.8, ExtraTreesRegressor__min_samples_leaf=17, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3027792919641.2056}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.55, ExtraTreesRegressor__min_samples_leaf=5, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3030170146867.8564,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.55, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3030170146867.8564}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=9, ExtraTreesRegressor__n_estimators=100)",-3030985684746.486,"{'generation': 2, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3030985684746.486}"
"ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3035466900941.3965,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': -3035466900941.3965}"
"ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=7, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3038123522465.382,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3038123522465.382}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=7, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3041190590362.6606,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=7, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3041190590362.6606}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.8, ExtraTreesRegressor__min_samples_leaf=1, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3048157459520.6924,"{'generation': 5, 'mutation_count': 5, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.8, ExtraTreesRegressor__min_samples_leaf=1, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)', 'ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.25, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=18, ExtraTreesRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -3048157459520.6924}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3055144120893.8228,"{'generation': 5, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3055144120893.8228}"
"ExtraTreesRegressor(AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.05, ExtraTreesRegressor__min_samples_leaf=9, ExtraTreesRegressor__min_samples_split=10, ExtraTreesRegressor__n_estimators=100)",-3058095456792.124,"{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': -3058095456792.124}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.05, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3059820058772.6416,"{'generation': 2, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.8, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3059820058772.6416}"
"ExtraTreesRegressor(MaxAbsScaler(ZeroCount(input_matrix)), ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.05, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3060095537768.951,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(ZeroCount(input_matrix)), ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.8, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)', 'ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.05, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)'), 'operator_count': 3, 'internal_cv_score': -3060095537768.951}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=15, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)",-3066991132325.4326,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=8, ExtraTreesRegressor__min_samples_split=2, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3066991132325.4326}"
"ExtraTreesRegressor(RidgeCV(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.05, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3068827571180.421,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(RidgeCV(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3068827571180.421}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=9, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3074381965204.2075,"{'generation': 3, 'mutation_count': 1, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)', 'ExtraTreesRegressor(AdaBoostRegressor(input_matrix, AdaBoostRegressor__learning_rate=0.5, AdaBoostRegressor__loss=linear, AdaBoostRegressor__n_estimators=100), ExtraTreesRegressor__bootstrap=False, ExtraTreesRegressor__max_features=0.05, ExtraTreesRegressor__min_samples_leaf=9, ExtraTreesRegressor__min_samples_split=10, ExtraTreesRegressor__n_estimators=100)'), 'operator_count': 1, 'internal_cv_score': -3074381965204.2075}"
"ExtraTreesRegressor(MaxAbsScaler(StandardScaler(input_matrix)), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3079151786264.253,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 3, 'internal_cv_score': -3079151786264.253}"
"XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=2, XGBRegressor__min_child_weight=1, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.55, XGBRegressor__verbosity=0)",-3080863435045.641,"{'generation': 5, 'mutation_count': 3, 'crossover_count': 0, 'predecessor': ('XGBRegressor(input_matrix, XGBRegressor__learning_rate=0.1, XGBRegressor__max_depth=4, XGBRegressor__min_child_weight=1, XGBRegressor__n_estimators=100, XGBRegressor__n_jobs=1, XGBRegressor__objective=reg:squarederror, XGBRegressor__subsample=0.55, XGBRegressor__verbosity=0)',), 'operator_count': 1, 'internal_cv_score': -3080863435045.641}"
"ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=16, ExtraTreesRegressor__n_estimators=100)",-3085555594867.116,"{'generation': 4, 'mutation_count': 3, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': -3085555594867.116}"
"ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3086059566650.415,"{'generation': 2, 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': -3086059566650.415}"
"ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)",-3087802802289.3096,"{'generation': 3, 'mutation_count': 2, 'crossover_count': 1, 'predecessor': ('ExtraTreesRegressor(MaxAbsScaler(input_matrix), ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=6, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)', 'ExtraTreesRegressor(input_matrix, ExtraTreesRegressor__bootstrap=True, ExtraTreesRegressor__max_features=0.15000000000000002, ExtraTreesRegressor__min_samples_leaf=10, ExtraTreesRegressor__min_samples_split=15, ExtraTreesRegressor__n_estimators=100)'), 'operator_count': 2, 'internal_cv_score': -3087802802289.3096}"
